96	3	1	105.34	93.677	21.537	41.026
96	4	1	104.09	89.076	22.322	40.9
97	2	1	286.5	101.42	12.84	15.733
97	3	1	105.97	93.872	23.238	40.831
97	4	1	104.27	89.296	23.954	40.767
98	2	1	286.77	101.43	12.84	15.733
98	3	1	106.6	94.066	24.94	40.637
98	4	1	104.45	89.517	25.586	40.635
99	2	1	287.05	101.44	12.84	15.733
99	3	1	108.54	93.893	24.037	40.811
99	4	1	106.68	89.355	24.419	40.765
100	2	1	287.33	101.44	12.84	15.733
100	3	1	110.49	93.719	23.134	40.984
100	4	1	108.92	89.193	23.251	40.894
101	2	1	287.88	101.45	12.84	15.733
101	3	1	112.43	93.545	22.231	41.158
101	4	1	111.16	89.031	22.084	41.024
102	2	1	288.43	101.46	12.84	15.733
102	3	1	114.38	93.372	21.329	41.331
102	4	1	113.39	88.868	20.917	41.154
103	2	1	288.98	101.47	12.84	15.733
103	3	1	116.32	93.198	20.426	41.505
103	4	1	115.63	88.706	19.75	41.283
103	5	1	319.27	87.726	14.547	35.234
104	2	1	289.53	101.48	12.84	15.733
104	3	1	118.27	93.024	19.523	41.679
104	4	1	117.87	88.544	18.582	41.413
104	5	1	318.8	87.632	14.217	34.716
105	2	1	290.08	101.49	12.84	15.733
105	3	1	120.21	92.851	18.62	41.852
105	4	1	120.11	88.382	17.415	41.543
105	5	1	318.33	87.538	13.887	34.198
106	2	1	290.63	101.5	12.84	15.733
106	3	1	121.04	92.933	19.815	41.77
106	4	1	122.34	88.22	16.248	41.672
106	5	1	317.86	87.444	13.557	33.679
107	2	1	291.18	101.51	12.84	15.733
107	3	1	121.86	93.016	21.011	41.687
107	4	1	122.6	88.442	17.656	41.598
107	5	1	317.39	87.349	13.228	33.161
108	2	1	291.73	101.52	12.84	15.733
108	3	1	122.68	93.098	22.206	41.605
108	4	1	122.86	88.665	19.064	41.524
108	5	1	316.92	87.255	12.898	32.643
109	2	1	292.28	101.53	12.84	15.733
109	3	1	123.51	93.181	23.401	41.523
109	4	1	123.12	88.887	20.472	41.45
109	6	1	323.2	88.496	13.975	38.664
109	5	1	315.71	87.196	13.133	32.849
110	2	1	292.83	101.54	12.84	15.733
110	3	1	124.33	93.263	24.596	41.44
110	4	1	123.38	89.109	21.88	41.376
110	6	1	322.01	88.636	14.604	38.525
110	5	1	314.5	87.137	13.369	33.055
111	2	1	293.38	101.55	12.84	15.733
111	3	1	125.16	93.345	25.791	41.358
111	4	1	123.64	89.332	23.288	41.302
111	6	1	320.83	88.776	15.233	38.385
111	5	1	313.3	87.078	13.604	33.261
112	2	1	293.82	101.56	12.84	15.733
112	3	1	125.98	93.428	26.987	41.275
112	4	1	123.9	89.554	24.697	41.228
112	6	1	319.64	88.916	15.862	38.245
112	5	1	312.09	87.02	13.84	33.467
113	2	1	294.26	101.58	12.84	15.733
113	3	1	128.04	93.32	25.869	41.311
113	4	1	124.16	89.776	26.105	41.154
113	6	1	318.45	89.055	16.491	38.105
113	5	1	310.88	86.961	14.076	33.673
114	2	1	294.69	101.59	12.84	15.733
114	3	1	130.09	93.211	24.751	41.347
114	4	1	126.39	89.569	24.963	41.154
114	6	1	317.26	89.195	17.119	37.966
114	5	1	309.68	86.902	14.311	33.88
115	2	1	295.13	101.6	12.84	15.733
115	3	1	132.15	93.103	23.633	41.384
115	4	1	128.62	89.361	23.822	41.154
115	6	1	316.07	89.335	17.748	37.826
115	5	1	308.47	86.843	14.547	34.086
116	2	1	295.57	101.62	12.84	15.733
116	3	1	134.2	92.995	22.515	41.42
116	4	1	130.85	89.154	22.681	41.154
116	6	1	314.89	89.475	18.377	37.686
116	5	1	307.26	86.784	14.782	34.292
117	2	1	296.01	101.63	12.84	15.733
117	3	1	136.26	92.887	21.397	41.456
117	4	1	133.08	88.946	21.539	41.154
117	6	1	313.7	89.614	19.006	37.546
117	5	1	306.93	86.784	14.405	34.292
118	2	1	296.45	101.65	12.84	15.733
118	3	1	138.32	92.779	20.279	41.492
118	4	1	135.31	88.739	20.398	41.154
118	6	1	312.51	89.754	19.635	37.407
118	5	1	306.6	86.784	14.029	34.292
119	2	1	296.89	101.66	12.84	15.733
119	3	1	140.37	92.671	19.161	41.528
119	4	1	136.38	88.804	20.755	41.154
119	6	1	311.32	89.894	20.264	37.267
119	5	1	306.27	86.784	13.652	34.292
120	2	1	297.32	101.67	12.84	15.733
120	3	1	142.43	92.562	18.043	41.564
120	4	1	137.45	88.868	21.111	41.154
120	6	1	310.37	89.92	20.264	37.267
120	5	1	305.94	86.784	13.275	34.292
121	2	1	297.76	101.69	12.84	15.733
121	3	1	143.04	92.768	19.403	41.646
121	4	1	138.52	88.933	21.468	41.154
121	6	1	309.41	89.946	20.264	37.267
121	5	1	305.61	86.784	12.898	34.292
122	2	1	298.2	101.7	12.84	15.733
122	3	1	143.66	92.975	20.763	41.729
122	4	1	139.59	88.998	21.825	41.154
122	6	1	308.45	89.972	20.264	37.267
122	5	1	304.62	86.758	13.133	34.292
123	2	1	298.64	101.71	12.84	15.733
123	3	1	144.28	93.181	22.123	41.811
123	4	1	140.66	89.063	22.181	41.154
123	6	1	307.49	89.997	20.264	37.267
123	5	1	303.62	86.732	13.369	34.292
124	2	1	299.08	101.73	12.84	15.733
124	3	1	144.9	93.387	23.483	41.894
124	4	1	141.73	89.128	22.538	41.154
124	6	1	306.54	90.023	20.264	37.267
124	5	1	302.63	86.705	13.604	34.292
125	2	1	299.52	101.74	12.84	15.733
125	3	1	145.52	93.593	24.844	41.976
125	4	1	142.8	89.193	22.895	41.154
125	6	1	305.58	90.049	20.264	37.267
125	5	1	301.63	86.679	13.84	34.292
126	2	1	299.95	101.76	12.84	15.733
126	3	1	146.14	93.799	26.204	42.058
126	4	1	143.87	89.258	23.251	41.154
126	6	1	304.62	90.075	20.264	37.267
126	5	1	300.64	86.653	14.076	34.292
127	2	1	300.03	101.75	12.84	15.733
127	3	1	146.75	94.005	27.564	42.141
127	4	1	145.91	89.225	22.7	41.348
127	6	1	303.66	90.101	20.264	37.267
127	5	1	299.64	86.627	14.311	34.292
128	2	1	300.1	101.75	12.84	15.733
128	3	1	149.11	94.005	25.833	42.141
128	4	1	147.96	89.193	22.149	41.543
128	6	1	302.71	90.127	20.264	37.267
128	5	1	298.65	86.601	14.547	34.292
129	2	1	300.17	101.75	12.84	15.733
129	3	1	151.47	94.005	24.102	42.141
129	4	1	150	89.16	21.598	41.737
129	6	1	301.79	90.106	20.264	37.267
129	5	1	297.65	86.575	14.782	34.292
130	2	1	300.24	101.75	12.84	15.733
130	3	1	153.82	94.005	22.371	42.141
130	4	1	152.04	89.128	21.047	41.932
130	6	1	300.88	90.085	20.264	37.267
130	5	1	296.66	86.548	15.018	34.292
131	2	1	300.32	101.74	12.84	15.733
131	3	1	156.18	94.005	20.64	42.141
131	4	1	154.09	89.095	20.495	42.126
131	6	1	299.97	90.063	20.264	37.267
131	5	1	295.93	86.496	14.887	34.292
132	2	1	300.39	101.74	12.84	15.733
132	3	1	158.53	94.005	18.909	42.141
132	4	1	156.13	89.063	19.944	42.321
132	6	1	299.06	90.042	20.264	37.267
132	5	1	295.19	86.444	14.756	34.292
132	7	1	308.67	86.218	12.063	39.619
133	2	1	300.46	101.74	12.84	15.733
133	3	1	160.89	94.005	17.178	42.141
133	4	1	158.17	89.031	19.393	42.515
133	6	1	298.15	90.021	20.264	37.267
133	5	1	294.46	86.391	14.625	34.292
133	7	1	307.48	86.31	12.779	39.446
134	2	1	300.53	101.74	12.84	15.733
134	3	1	161.71	93.881	18.579	42.141
134	4	1	160.21	88.998	18.842	42.71
134	6	1	297.24	90	20.264	37.267
134	5	1	293.73	86.339	14.494	34.292
134	7	1	306.29	86.403	13.495	39.273
135	2	1	300.61	101.74	12.84	15.733
135	3	1	162.54	93.758	19.98	42.141
135	4	1	161.07	89.064	19.239	42.71
135	6	1	296.33	89.979	20.264	37.267
135	5	1	293	86.287	14.364	34.292
135	7	1	305.1	86.495	14.211	39.099
136	2	1	300.68	101.73	12.84	15.733
136	3	1	163.36	93.634	21.382	42.141
136	4	1	161.93	89.131	19.636	42.71
136	6	1	295.42	89.957	20.264	37.267
136	5	1	292.26	86.234	14.233	34.292
136	7	1	303.91	86.587	14.926	38.926
137	2	1	300.75	101.73	12.84	15.733
137	3	1	164.19	93.51	22.783	42.141
137	4	1	162.79	89.197	20.033	42.71
137	6	1	294.51	89.936	20.264	37.267
137	5	1	291.53	86.182	14.102	34.292
137	7	1	302.73	86.68	15.642	38.753
138	2	1	300.83	101.73	12.84	15.733
138	3	1	165.01	93.387	24.184	42.141
138	4	1	163.65	89.263	20.43	42.71
138	6	1	293.6	89.915	20.264	37.267
138	5	1	290.8	86.13	13.971	34.292
138	7	1	301.54	86.772	16.358	38.58
139	2	1	300.9	101.73	12.84	15.733
139	3	1	165.84	93.263	25.585	42.141
139	4	1	165.18	89.175	20.283	42.71
139	6	1	292.69	89.894	20.264	37.267
139	5	1	290.06	86.077	13.84	34.292
139	7	1	300.35	86.864	17.074	38.407
140	2	1	300.97	101.72	12.84	15.733
140	3	1	166.66	93.139	26.987	42.141
140	4	1	166.71	89.086	20.136	42.71
140	6	1	291.67	89.873	20.264	37.267
140	5	1	288.73	86.038	14.233	34.292
140	7	1	299.16	86.957	17.789	38.234
141	2	1	301.04	101.72	12.84	15.733
141	3	1	169.22	93.139	25.874	42.264
141	4	1	168.24	88.998	19.989	42.71
141	6	1	290.66	89.852	20.264	37.267
141	5	1	287.39	85.999	14.625	34.292
141	7	1	297.97	87.049	18.505	38.06
142	2	1	301.12	101.72	12.84	15.733
142	3	1	171.77	93.139	24.761	42.388
142	4	1	169.77	88.91	19.842	42.71
142	6	1	289.64	89.83	20.264	37.267
142	5	1	286.06	85.959	15.018	34.292
142	7	1	296.78	87.141	19.221	37.887
143	2	1	301.19	101.72	12.84	15.733
143	3	1	174.33	93.139	23.648	42.512
143	4	1	171.3	88.822	19.695	42.71
143	6	1	288.62	89.809	20.264	37.267
143	5	1	284.72	85.92	15.41	34.292
143	7	1	295.59	87.234	19.936	37.714
144	2	1	301.26	101.71	12.84	15.733
144	3	1	176.88	93.139	22.536	42.635
144	4	1	172.83	88.734	19.548	42.71
144	6	1	287.61	89.788	20.264	37.267
144	5	1	283.39	85.881	15.803	34.292
144	7	1	295.04	87.424	18.413	37.714
145	2	1	301.33	101.71	12.84	15.733
145	3	1	179.44	93.139	21.423	42.759
145	4	1	174.36	88.645	19.401	42.71
145	6	1	286.59	89.767	20.264	37.267
145	5	1	282.06	85.842	16.196	34.292
145	7	1	294.49	87.615	16.889	37.714
146	2	1	301.41	101.71	12.84	15.733
146	3	1	181.99	93.139	20.31	42.883
146	4	1	175.89	88.557	19.254	42.71
146	6	1	285.58	89.746	20.264	37.267
146	5	1	281.58	85.795	15.913	34.292
146	7	1	293.94	87.805	15.365	37.714
147	2	1	301.48	101.71	12.84	15.733
147	3	1	184.55	93.139	19.197	43.006
147	4	1	177.42	88.469	19.107	42.71
147	6	1	284.56	89.725	20.264	37.267
147	5	1	281.11	85.747	15.63	34.292
147	7	1	293.39	87.996	13.841	37.714
148	2	1	301.55	101.7	12.84	15.733
148	3	1	184.79	93.236	20.832	43.054
148	4	1	178.18	88.667	19.669	42.611
148	6	1	283.54	89.703	20.264	37.267
148	5	1	280.64	85.7	15.348	34.292
148	7	1	292.84	88.186	12.317	37.714
149	2	1	301.62	101.7	12.84	15.733
149	3	1	185.03	93.332	22.467	43.102
149	4	1	178.94	88.866	20.231	42.512
149	6	1	282.53	89.682	20.264	37.267
149	5	1	280.17	85.653	15.065	34.292
149	7	1	292.29	88.377	10.794	37.714
150	2	1	301.7	101.7	12.84	15.733
150	3	1	185.27	93.428	24.102	43.151
150	4	1	179.7	89.064	20.794	42.412
150	6	1	281.51	89.661	20.264	37.267
150	5	1	279.7	85.606	14.782	34.292
150	7	1	291.17	88.364	11.695	37.714
151	2	1	301.77	101.7	12.84	15.733
151	3	1	185.51	93.524	25.736	43.199
151	4	1	180.46	89.263	21.356	42.313
151	6	1	280.58	89.661	19.901	37.267
151	5	1	278.76	85.606	14.782	34.292
151	7	1	290.06	88.351	12.597	37.714
152	2	1	301.84	101.7	12.84	15.733
152	3	1	185.75	93.62	27.371	43.247
152	4	1	181.22	89.461	21.919	42.214
152	6	1	279.65	89.661	19.539	37.267
152	5	1	277.81	85.606	14.782	34.292
152	7	1	288.94	88.339	13.498	37.714
153	2	1	301.92	101.69	12.84	15.733
153	3	1	185.99	93.716	29.006	43.295
153	4	1	181.98	89.66	22.481	42.115
153	6	1	278.71	89.661	19.177	37.267
153	5	1	276.87	85.606	14.782	34.292
153	7	1	287.82	88.326	14.4	37.714
154	2	1	301.99	101.69	12.84	15.733
154	3	1	188.71	93.716	27.1	43.295
154	4	1	182.74	89.858	23.044	42.015
154	6	1	277.78	89.661	18.815	37.267
154	5	1	275.93	85.606	14.782	34.292
154	7	1	286.7	88.313	15.302	37.714
155	2	1	302.06	101.69	12.84	15.733
155	3	1	191.43	93.716	25.195	43.295
155	4	1	183.51	90.057	23.606	41.916
155	6	1	276.85	89.661	18.452	37.267
155	5	1	274.99	85.606	14.782	34.292
155	7	1	285.59	88.3	16.203	37.714
156	2	1	302.13	101.69	12.84	15.733
156	3	1	194.16	93.716	23.289	43.295
156	4	1	185.62	90.013	22.812	41.916
156	6	1	275.92	89.661	18.09	37.267
156	5	1	274.05	85.606	14.782	34.292
156	7	1	284.47	88.288	17.105	37.714
157	2	1	302.21	101.68	12.84	15.733
157	3	1	196.88	93.716	21.383	43.295
157	4	1	187.74	89.969	22.018	41.916
157	6	1	274.99	89.661	17.728	37.267
157	5	1	273.1	85.606	14.782	34.292
157	7	1	283.35	88.275	18.006	37.714
158	2	1	302.28	101.68	12.84	15.733
158	3	1	199.6	93.716	19.478	43.295
158	4	1	189.86	89.925	21.224	41.916
158	6	1	274.06	89.661	17.365	37.267
158	5	1	272.49	85.606	14.782	34.292
158	7	1	282.23	88.262	18.908	37.714
159	2	1	302.35	101.68	12.84	15.733
159	3	1	202.32	93.716	17.572	43.295
159	4	1	191.97	89.88	20.43	41.916
159	6	1	273.12	89.661	17.003	37.267
159	5	1	271.87	85.606	14.782	34.292
159	7	1	281.12	88.25	19.809	37.714
160	2	1	302.42	101.68	12.84	15.733
160	3	1	205.05	93.716	15.666	43.295
160	4	1	194.09	89.836	19.636	41.916
160	6	1	272.37	89.733	17.003	37.267
160	5	1	271.25	85.606	14.782	34.292
160	7	1	280.69	87.996	18.603	38.074
161	2	1	302.5	101.67	12.84	15.733
161	3	1	205.22	93.818	17.164	43.125
161	4	1	196.21	89.792	18.842	41.916
161	6	1	271.62	89.804	17.003	37.267
161	5	1	270.63	85.606	14.782	34.292
161	7	1	280.27	87.742	17.397	38.434
162	2	1	302.5	101.67	13.015	15.776
162	3	1	205.39	93.921	18.661	42.955
162	4	1	196.94	89.891	19.404	41.982
162	6	1	270.87	89.876	17.003	37.267
162	5	1	270.01	85.606	14.782	34.292
162	7	1	279.85	87.488	16.19	38.793
163	2	1	302.5	101.67	13.191	15.818
163	3	1	205.56	94.023	20.158	42.784
163	4	1	197.67	89.991	19.967	42.048
163	6	1	270.11	89.948	17.003	37.267
163	5	1	269.39	85.606	14.782	34.292
163	7	1	279.42	87.234	14.984	39.153
164	2	1	302.5	101.67	13.367	15.861
164	3	1	205.73	94.125	21.656	42.614
164	4	1	198.39	90.09	20.529	42.115
164	6	1	269.36	90.019	17.003	37.267
164	5	1	268.78	85.606	14.782	34.292
164	7	1	279	86.98	13.778	39.513
165	2	1	302.5	101.67	13.543	15.903
165	3	1	205.9	94.227	23.153	42.444
165	4	1	199.12	90.189	21.092	42.181
165	6	1	268.61	90.091	17.003	37.267
165	5	1	268.16	85.606	14.782	34.292
